Country Name,Year,GDP_growth,Inflation,Trade_Openness,Unemployment
Brazil,2005,3.20213206216255,6.86953720898964,27.0867952052479,10.551
Brazil,2006,3.96198870899485,4.18356812896909,26.0416998879446,9.692
Brazil,2007,6.06987060733128,3.64127299102652,25.2926113757805,9.28
Brazil,2008,5.09419544811998,5.67859390284168,27.2575694165953,8.268
Brazil,2009,-0.12581200299141,4.88803479876799,22.1059756060711,9.419
Brazil,2010,7.52822581812151,5.03872690108075,22.7721781132208,8.42
Brazil,2011,3.97442307944702,6.6364496221309,23.9344051765103,7.578
Brazil,2012,1.92117598509462,5.40349914036997,25.1142736103322,7.251
Brazil,2013,3.0048226702888,6.20431066640101,25.7859573281452,7.071
Brazil,2014,0.503955740273241,6.32904015516139,24.685405813292,6.755
Brazil,2015,-3.54576339347278,9.02990102416136,26.9536259372369,8.538
Brazil,2016,-3.2759169063211,8.73914352329393,24.5336820770756,11.58
Brazil,2017,1.32286905390815,3.44637335032669,24.3197343741684,12.792
Brazil,2018,1.78366676137003,3.66485028376729,28.876203376153,12.329
Brazil,2019,1.22077782271943,3.73297621216894,28.8902578697354,11.936
Brazil,2020,-3.27675879612903,3.21176803803376,32.3020785443492,13.697
Brazil,2021,4.7626043797061,8.30165975585673,37.6563307592575,13.158
Brazil,2022,3.01669435408112,9.28010608956873,38.8160659764321,9.231
Brazil,2023,3.24165532813583,4.59356282283204,33.6662298301284,7.947
Brazil,2024,3.41931516597739,4.36746407652337,35.5845239385389,6.801
Canada,2005,3.21045439063563,2.21355203439767,69.7591330167357,6.758
Canada,2006,2.63794375007348,2.00202539534161,68.0521644769988,6.484
Canada,2007,2.04990463726786,2.13838399266837,66.2834197482347,6.156
Canada,2008,0.995406301140747,2.37027067444299,67.0236083618983,6.284
Canada,2009,-2.91508621550267,0.299466803009299,58.4743918224897,8.46
Canada,2010,3.09080634469335,1.77687154092627,60.2081215044483,8.178
Canada,2011,3.13719442170364,2.91213508872351,62.4987387708328,7.637
Canada,2012,1.75566129145483,1.51567823124517,62.5955489395005,7.392
Canada,2013,2.32581354806429,0.938291897815317,62.2310749013405,7.143
Canada,2014,2.87346677785811,1.90663590717861,64.3786621564923,7.023
Canada,2015,0.649971001734855,1.12524136094277,66.1649020669781,6.945
Canada,2016,1.03855092490855,1.42875954701085,65.3636845215556,7.038
Canada,2017,3.03383491200222,1.59688412852977,65.1010608504649,6.426
Canada,2018,2.74296344906655,2.26822567248103,66.5998858508762,5.837
Canada,2019,1.90843194590616,1.94926902411593,66.1714852804959,5.69
Canada,2020,-5.03823343468899,0.716999632307827,61.1567709632763,9.657
Canada,2021,5.95052802804381,3.39519318527528,62.2468367159421,7.527
Canada,2022,4.18903628100851,6.80280115341613,67.3176215563989,5.279
Canada,2023,1.52874550838358,3.87900159788426,66.6323313370668,5.415
Canada,2024,1.55479521049516,2.38158383281173,65.1499212653783,6.351
China,2005,11.458238455067,1.77641407667571,61.3600749408237,4.52
China,2006,12.6746751655235,1.6494309945586,63.5695798621627,4.43
China,2007,14.1499854947127,4.81676767378834,61.2664640006176,4.35
China,2008,9.67024588602851,5.92525137041092,56.7111330003209,4.59
China,2009,9.40269972778044,-0.728165250932898,44.4197644331119,4.72
China,2010,10.5962719761682,3.17532475269199,49.8540722338977,4.53
China,2011,9.4613358870736,5.55389892257493,49.9458272253643,4.55
China,2012,7.85617427055587,2.61952432645541,47.4802130784317,4.58
China,2013,7.77872409446717,2.62105001748115,45.9160413795571,4.6
China,2014,7.46190028229434,1.92164162788521,44.0684564812532,4.63
China,2015,6.97878002657477,1.43702380935655,38.6971848362625,4.65
China,2016,6.77555562837017,2.00000182191943,36.177170692978,4.56
China,2017,6.8912663621211,1.59313600071436,36.95085261586,4.47
China,2018,6.75671800166833,2.07479039965576,36.8943843914718,4.31
China,2019,6.06850235053705,2.89923416358227,35.1994202738836,4.56
China,2020,2.34018843078414,2.41942189457782,34.0389507864581,5.0
China,2021,8.57008513166322,0.981015135544882,36.5206911762676,4.55
China,2022,3.1341888719577,1.97357555739051,37.440719876366,4.98
China,2023,5.41484330099675,0.234836828893051,36.1051923691138,4.67
China,2024,4.9773565917572,0.218128938439177,37.1984201388065,4.59
France,2005,1.88856584109286,1.74586936380482,55.8228361241299,8.882
France,2006,2.71406448755236,1.67512449608723,57.8692775292673,8.832
France,2007,2.53048188351066,1.4879980595386,58.1525611309659,8.008
France,2008,0.380171435849121,2.81286194914787,59.1797928411748,7.386
France,2009,-2.82455153714783,0.0876204781574552,52.1991123027613,9.122
France,2010,2.00032476039051,1.53112270420926,56.587555247796,9.279
France,2011,2.43757653729007,2.11159795174994,60.6056354816406,9.228
France,2012,0.183835264973013,1.9541953161351,61.6589570771102,9.841
France,2013,0.781756446231,0.863715497861805,61.8192338733962,9.913
France,2014,0.997832947295251,0.50775882293799,62.1992669379507,10.273
France,2015,1.06675474783462,0.0375143805125182,63.5046871956484,10.354
France,2016,0.860031075424033,0.18333486112386,63.3427564383351,10.057
France,2017,2.08361485997399,1.03228275064662,65.3958481559711,9.409
France,2018,1.64590872395887,1.85081508315502,66.8022607812266,9.018
France,2019,2.02744646419237,1.10825492288294,66.4289771741449,8.415
France,2020,-7.44064589948231,0.476498852725066,58.8388907240647,8.009
France,2021,6.88233783360239,1.64233141038385,63.788482630872,7.871
France,2022,2.71676264185913,5.22236748369735,75.9630077981996,7.303
France,2023,1.43921494437743,4.87835726508441,70.6261450610225,7.335
France,2024,1.19046798275883,1.99904942291463,68.1081875443744,7.4
Germany,2005,0.885485292551564,1.54691114751328,66.9531024934321,11.193
Germany,2006,3.86668241523209,1.57742642840563,72.7591934646234,10.277
Germany,2007,2.8891174138025,2.29834400700951,74.8838416816798,8.732
Germany,2008,0.887902330743628,2.62837981637219,76.1131665945746,7.508
Germany,2009,-5.54455451920674,0.312739007368447,66.1391275757126,7.88
Germany,2010,4.13463778522758,1.1038103778926,73.8852351200263,7.043
Germany,2011,3.75796884489337,2.07517283735874,78.433002901442,5.967
Germany,2012,0.463512036709204,2.00848884782956,79.3316495670315,5.372
Germany,2013,0.396995583779145,1.50472330251876,77.5860288576931,5.316
Germany,2014,2.18018602168017,0.906794000434246,76.8483516336234,4.979
Germany,2015,1.66300602334775,0.514426137125456,77.7565815686922,4.612
Germany,2016,2.22222216259371,0.491747008445174,76.0059902166055,4.104
Germany,2017,2.797906720551,1.50949485109628,77.4548394742448,3.781
Germany,2018,1.13569604599849,1.73216879766942,79.1252260463654,3.384
Germany,2019,0.977734697038784,1.44565976888253,79.0732427175683,3.163
Germany,2020,-4.13191443239947,0.144877925813982,72.9335327120137,3.881
Germany,2021,3.90999994204108,3.06666666666673,79.9195348609851,3.594
Germany,2022,1.8092581243061,6.87257438551097,88.7857542130501,3.137
Germany,2023,-0.869647578573321,5.94643667725823,81.9625483787634,3.071
Germany,2024,-0.495851897260366,2.2564981433876,79.0907305894936,3.4
India,2005,7.92343062148318,4.24634362031922,42.0016696148691,7.551
India,2006,8.06073257166651,5.79652337561634,45.7244804992652,7.553
India,2007,7.6608150670107,6.37288135593231,45.686268679348,7.562
India,2008,3.08669805921981,8.34926704907581,53.3682204392226,7.629
India,2009,7.86188883286074,10.8823529411764,46.2728696428837,7.636
India,2010,8.49758470221235,11.9893899204244,49.2552064974161,7.631
India,2011,5.24131619937695,8.91179336483371,55.6238800135298,7.609
India,2012,5.45638755166587,9.47899691419801,55.7937217287511,7.645
India,2013,6.38610640094825,10.0178784746102,53.8441319466777,7.678
India,2014,7.41022760508854,6.66565671867899,48.9221857470669,7.656
India,2015,7.99625378571471,4.90697344127256,41.9229138658647,7.629
India,2016,8.25630550179086,4.94821634062141,40.082485713276,7.611
India,2017,6.79538341897911,3.32817337461298,40.7424969545225,7.626
India,2018,6.45385134497769,3.9388264669163,43.6169693323889,7.652
India,2019,3.87143694070356,3.72950573539129,39.9054035306442,6.51
India,2020,-5.77772470686801,6.62343677628535,37.7581053292768,7.859
India,2021,9.68959249192875,5.13140747176369,45.4230887840446,6.38
India,2022,7.60936497768895,6.69903414079852,50.0752701498882,4.822
India,2023,9.19075493028345,5.64914318907925,44.9928422877561,4.172
India,2024,6.49476552383821,4.95303550973656,44.6492935069676,4.173
Italy,2005,0.762410677306491,1.9852929852798,49.1221742288618,7.73
Italy,2006,1.79947992234244,2.09084391012754,52.9235429597012,6.777
Italy,2007,1.46229205289291,1.82974112202403,54.8280415572531,6.076
Italy,2008,-1.02313851177097,3.34783258401022,54.2142548956671,6.723
Italy,2009,-5.30515401233991,0.774768131387381,45.1414765721604,7.749
Italy,2010,1.52910573247101,1.52551602118248,51.6621118138339,8.363
Italy,2011,0.695463154440176,2.78063272879323,54.4722149449288,8.359
Italy,2012,-3.12523877282996,3.04136333226775,54.8844952702204,10.655
Italy,2013,-1.81802510749792,1.21999342274306,54.0341846317499,12.149
Italy,2014,-0.0013876173045446,0.241047429826756,54.4545299332032,12.683
Italy,2015,0.885667635240807,0.0387903996579733,55.4356858148221,11.896
Italy,2016,1.23622108511661,-0.09401665691575,54.4321467018313,11.688
Italy,2017,1.60369995294101,1.22653316645812,57.5829940274911,11.211
Italy,2018,0.826646712344115,1.13748763600391,59.2749835128154,10.538
Italy,2019,0.429162533780342,0.611246943765304,58.6941902594738,9.884
Italy,2020,-8.86822122185345,-0.13770757391651,53.9394839042764,9.192
Italy,2021,8.93106210800055,1.87378325762481,60.3019776202798,9.497
Italy,2022,4.82117669913565,8.20128991161718,72.0165023032697,8.069
Italy,2023,0.975694840127005,5.62219442195901,65.1071778763174,7.627
Italy,2024,0.692676948440536,0.982373023061417,62.8237685119526,6.5
Japan,2005,1.80390087215821,-0.282946068764391,26.2299545778565,4.446
Japan,2006,1.3723501275831,0.249355116079085,30.0163760986692,4.192
Japan,2007,1.48396941157472,0.060039454498669,32.816578051879,3.888
Japan,2008,-1.22428900061713,1.3800788616492,34.1294765412245,4.002
Japan,2009,-5.69323635892741,-1.35283672951719,24.3901665338555,5.068
Japan,2010,4.09791791943181,-0.728243207517779,28.4984726938389,5.102
Japan,2011,0.0238095237995424,-0.27245561610124,30.1949607286296,4.55
Japan,2012,1.37475099905274,-0.0440645104432602,30.4709109171752,4.358
Japan,2013,2.00510017681211,0.335037912184741,33.9787686509511,4.038
Japan,2014,0.296205514141889,2.75922671353253,37.4314345686579,3.589
Japan,2015,1.56062669680782,0.795279630579839,35.4274083544798,3.385
Japan,2016,0.753826745789127,-0.127258844489754,31.3102468455884,3.132
Japan,2017,1.67533175173359,0.484199796126385,34.4232135721686,2.822
Japan,2018,0.643391023533141,0.989094598021848,36.609931802107,2.467
Japan,2019,-0.402169200894946,0.46877615938395,35.2164181084145,2.351
Japan,2020,-4.16876457146743,-0.024995834027731,31.335208636773,2.809
Japan,2021,2.69657404187188,-0.233352779398264,36.7384462280698,2.808
Japan,2022,0.941998775483285,2.49770278172255,46.8129868368938,2.614
Japan,2023,1.47503481053384,3.26813365933163,45.1508795641248,2.6
Japan,2024,0.104309021773304,2.73853681635241,46.4069516150859,2.5
Russian Federation,2005,6.39996544799469,12.6853039507349,56.7132484905422,7.124
Russian Federation,2006,8.20006825456321,9.66865454789265,54.733401867266,7.055
Russian Federation,2007,8.49997776916511,9.00729868861079,51.7061227454606,6.002
Russian Federation,2008,5.19996926404957,14.1107677840442,53.3824660408908,6.205
Russian Federation,2009,-7.79999391271275,11.6473295764118,48.4350610278181,8.301
Russian Federation,2010,4.49999999920672,6.84939230255025,50.3555054872589,7.407
Russian Federation,2011,4.30002918567749,8.4404648593257,48.0353994077919,6.571
Russian Federation,2012,4.02408615746921,5.07474300799149,47.1513903857957,5.484
Russian Federation,2013,1.75542214874298,6.75466833903486,46.287149400499,5.513
Russian Federation,2014,0.736267221765672,7.82016970013845,47.8013412628116,5.212
Russian Federation,2015,-1.97271922580408,15.5343959935701,49.3593493116887,5.615
Russian Federation,2016,0.193690071260534,7.04243725413707,46.5181198396096,5.591
Russian Federation,2017,1.82579006401834,3.68333072334495,46.8765243371311,5.238
Russian Federation,2018,2.80724541059601,2.87831382614981,51.5809003703964,4.871
Russian Federation,2019,2.19807571335009,4.47202631837903,49.2287536619033,4.513
Russian Federation,2020,-2.65365450102773,3.38219796948068,45.9669082029127,5.62
Russian Federation,2021,5.86649177292595,6.69445891957612,50.5861954621752,4.749
Russian Federation,2022,-1.43588213859842,13.7436797398232,42.7827864294811,3.867
Russian Federation,2023,4.08252481259281,5.86571931748967,40.8343264105273,3.076
Russian Federation,2024,4.34437475491529,8.43486410496723,39.5081647660396,2.43
South Africa,2005,5.27705197295467,2.06285308223427,47.4277813970329,22.472
South Africa,2006,5.60380645895889,3.2439076541923,53.7681412741145,22.304
South Africa,2007,5.36047405394162,6.17781214809388,57.125139137747,22.26
South Africa,2008,3.1910438863288,9.90998456005467,65.9745237996233,22.407
South Africa,2009,-1.53808913525583,7.23809523809527,49.5875353278801,23.523
South Africa,2010,3.03973288127956,4.06749555950263,50.4060871625999,24.683
South Africa,2011,3.16855627858818,5.0008533879502,54.6363504358971,24.639
South Africa,2012,2.39623238465745,5.73797139141739,55.5826171933345,24.727
South Africa,2013,2.48546800826588,5.78016910069176,58.875027630051,24.561
South Africa,2014,1.41382645223793,6.13282953059149,59.4995740550593,24.89
South Africa,2015,1.32186223678229,4.51869094892506,56.7266761447156,25.149
South Africa,2016,0.664552307858116,6.60290842394872,55.8612575048782,26.536
South Africa,2017,1.15794695181735,5.18618655524149,53.5359318293741,27.035
South Africa,2018,1.55678384721676,4.50987264867388,54.4855451276341,26.906
South Africa,2019,0.25993557687633,4.10285075461156,53.8979964081406,28.468
South Africa,2020,-6.1689177146757,3.23238831615113,50.7596590804177,29.217
South Africa,2021,4.85864865060148,4.61874544887136,56.1647136277546,34.007
South Africa,2022,2.05813661692193,7.03987272546482,64.94713440234,33.268
South Africa,2023,0.80610455095804,6.0752438457966,65.6798759740707,32.098
South Africa,2024,0.534843531905139,4.36115246518962,61.646770473025,32.279
United Kingdom,2005,2.7906547174688,2.0891364902507,52.5442740383211,4.884
United Kingdom,2006,2.18982132415704,2.4556616643929,56.7047791729812,5.472
United Kingdom,2007,2.93091133582351,2.38656150773327,52.7493524964733,5.399
United Kingdom,2008,-0.0494116727402769,3.52140856342539,56.4365501052604,5.748
United Kingdom,2009,-4.58740819226323,1.96173173560109,54.6537301085991,7.683
United Kingdom,2010,2.26054460931586,2.49265472467065,59.0511802227821,7.973
United Kingdom,2011,0.851437739020326,3.8561124468282,63.3240615708901,8.195
United Kingdom,2012,1.52826034721852,2.5732347965453,61.9688704472535,8.279
United Kingdom,2013,1.71846961308464,2.29166666666659,61.7195395154583,7.752
United Kingdom,2014,3.16017351468152,1.45112016293279,58.8210228333296,6.398
United Kingdom,2015,2.14040560033371,0.36804684232536,57.125044605439,5.552
United Kingdom,2016,2.20652020635357,1.0084173681141,59.8395315138259,4.909
United Kingdom,2017,3.02322219840339,2.55775577557747,63.1899245764158,4.501
United Kingdom,2018,1.55133095078786,2.29283990345938,64.9097721959201,4.145
United Kingdom,2019,1.25629899760824,1.73810460086513,65.0035664177054,3.657
United Kingdom,2020,-10.047896637362,0.989486703772491,59.1598893030611,4.472
United Kingdom,2021,8.5431118453255,2.51837109614213,58.53838629291,4.864
United Kingdom,2022,5.14970388522993,7.92204883147902,69.1989264413981,3.768
United Kingdom,2023,0.271650048355255,6.79396706793963,64.9923841747803,4.025
United Kingdom,2024,1.1264226705118,3.2715729463592,62.8401605267118,4.361
United States,2005,3.48354993555606,3.3927468454955,25.6385530316517,5.084
United States,2006,2.78453963650701,3.22594410070404,26.9752780973197,4.623
United States,2007,2.00385829784946,2.85267248150138,28.0120176822667,4.622
United States,2008,0.113587249881704,3.839100296651,29.8677957945319,5.784
United States,2009,-2.57650022958367,-0.355546266299747,24.7595311689876,9.254
United States,2010,2.69519257744442,1.6400434423899,28.2198952346731,9.633
United States,2011,1.56440685763506,3.156841568622,30.8424862411943,8.949
United States,2012,2.28911338669843,2.06933726526067,30.6818353657295,8.069
United States,2013,2.11783009790057,1.46483265562717,30.0079539684645,7.375
United States,2014,2.52381981363968,1.62222297740817,30.0044781614855,6.168
United States,2015,2.94555045484053,0.118627135552451,27.8235649187872,5.28
United States,2016,1.81945147788167,1.26158320570536,26.6079620604584,4.869
United States,2017,2.45762229852507,2.13011000365961,27.3130208877206,4.355
United States,2018,2.96650506901305,2.44258329692817,27.6103792720958,3.896
United States,2019,2.58382533412825,1.81221007526021,26.4537594940475,3.669
United States,2020,-2.16302914036166,1.23358439630629,23.4015629969394,8.055
United States,2021,6.05505293244555,4.69785886363742,25.6095576621932,5.349
United States,2022,2.51237531986017,8.00279982052121,27.3139397355363,3.65
United States,2023,2.88755600749487,4.11633838374488,25.2903297883366,3.638
United States,2024,2.79300127716779,2.94952520485207,25.3786342507088,4.022
